17,"M","800 Meters","F",1,"Emmanuel Korir","UTEP"
17,"M","800 Meters","F",2,"Isaiah  Harris","Penn State"
17,"M","800 Meters","F",3,"Joseph White","Georgetown"
17,"M","800 Meters","F",4,"Robert  Heppenstall","Wake Forest"
17,"M","800 Meters","F",5,"Andres Arroyo","Florida"
17,"M","800 Meters","F",6,"Drew Piazza","Virginia Tech"
17,"M","800 Meters","F",7,"Devin Dixon","Texas A&M"
17,"M","800 Meters","F",8,"Michael Saruni","UTEP"
17,"M","800 Meters","P",1,"Michael Saruni","UTEP"
17,"M","800 Meters","P",2,"Emmanuel Korir","UTEP"
17,"M","800 Meters","P",3,"Drew Piazza","Virginia Tech"
17,"M","800 Meters","P",4,"Isaiah  Harris","Penn State"
17,"M","800 Meters","P",5,"Devin Dixon","Texas A&M"
17,"M","800 Meters","P",6,"Robert  Heppenstall","Wake Forest"
17,"M","800 Meters","P",7,"Andres Arroyo","Florida"
17,"M","800 Meters","P",8,"Joseph White","Georgetown"
17,"M","800 Meters","P",9,"Clay Lambourne","Utah State"
17,"M","800 Meters","P",10,"Jeffrey Moore","Sam Houston St."
17,"M","800 Meters","P",11,"Isaiah  Jewett","UC Irvine"
17,"M","800 Meters","P",12,"Patrick Joseph","Virginia Tech"
17,"M","800 Meters","P",13,"Carlton Orange","Arkansas"
17,"M","800 Meters","P",14,"Nate Roese","Minnesota"
17,"M","800 Meters","P",15,"Avery Bartlett","Georgia Tech"
17,"M","800 Meters","P",16,"Strymar Livingston","Kansas"
17,"M","800 Meters","P",17,"John Lewis","Clemson"
17,"M","800 Meters","P",18,"Charles Jones","Texas Tech"
17,"M","800 Meters","P",19,"Mitch Hechsel","Minnesota"
17,"M","800 Meters","P",20,"Ethan Homan","Boston U."
17,"M","800 Meters","P",21,"Domenic Perretta","Penn State"
17,"M","800 Meters","P",22,"Matthew Harding","UNC-Asheville"
17,"M","800 Meters","P",23,"Robert Ford","USC"
17,"M","800 Meters","P",24,"Eliud Rutto","Mid. Tenn. State"
17,"M","1500 Meters","F",1,"Josh Kerr","New Mexico"
17,"M","1500 Meters","F",2,"Justine Kiprotich","Michigan State"
17,"M","1500 Meters","F",3,"Craig Engels","Ole Miss"
17,"M","1500 Meters","F",4,"Joshua Thompson","Oklahoma State"
17,"M","1500 Meters","F",5,"Neil Gourley","Virginia Tech"
17,"M","1500 Meters","F",6,"Andrew Dusing","Miami (Ohio)"
17,"M","1500 Meters","F",7,"Jeff  Thies","Portland"
17,"M","1500 Meters","F",8,"Ben Saarel","Colorado"
17,"M","1500 Meters","F",9,"Vincent Ciattei","Virginia Tech"
17,"M","1500 Meters","F",10,"David  Timlin","Indiana State"
17,"M","1500 Meters","F",11,"Blake Haney","Oregon"
17,"M","1500 Meters","F",12,"Craig Nowak","Oklahoma State"
17,"M","1500 Meters","P",1,"Craig Engels","Ole Miss"
17,"M","1500 Meters","P",2,"Josh Kerr","New Mexico"
17,"M","1500 Meters","P",3,"Joshua Thompson","Oklahoma State"
17,"M","1500 Meters","P",4,"Justine Kiprotich","Michigan State"
17,"M","1500 Meters","P",5,"Blake Haney","Oregon"
17,"M","1500 Meters","P",6,"Craig Nowak","Oklahoma State"
17,"M","1500 Meters","P",7,"Neil Gourley","Virginia Tech"
17,"M","1500 Meters","P",8,"David  Timlin","Indiana State"
17,"M","1500 Meters","P",9,"Ben Saarel","Colorado"
17,"M","1500 Meters","P",10,"Vincent Ciattei","Virginia Tech"
17,"M","1500 Meters","P",11,"Jeff  Thies","Portland"
17,"M","1500 Meters","P",12,"Andrew Dusing","Miami (Ohio)"
17,"M","1500 Meters","P",13,"Kyle Burdick","South Dakota St."
17,"M","1500 Meters","P",14,"Alex Riba","Texas A&M"
17,"M","1500 Meters","P",15,"Daniel Gagne","Bradley"
17,"M","1500 Meters","P",16,"Tim Gorman","Oregon"
17,"M","1500 Meters","P",17,"James Gowans","Cornell"
17,"M","1500 Meters","P",18,"Trevor Reinhart","Yale"
17,"M","1500 Meters","P",19,"Matt Dorsey","Air Force"
17,"M","1500 Meters","P",20,"Chase Horrocks","BYU"
17,"M","1500 Meters","P",21,"Rob Napolitano","Columbia"
17,"M","1500 Meters","P",22,"Ryan Adams","Furman"
17,"M","1500 Meters","P",23,"Robbie Farnham-Rose","Alabama"
17,"M","1500 Meters","P",-1,"William Paulson","Princeton"
17,"M","5000 Meters","F",1,"Grant Fisher","Stanford"
17,"M","5000 Meters","F",2,"Jack Bruce","Arkansas"
17,"M","5000 Meters","F",3,"Justyn Knight","Syracuse"
17,"M","5000 Meters","F",4,"Marc  Scott","Tulsa"
17,"M","5000 Meters","F",5,"Amon Terer","Campbell"
17,"M","5000 Meters","F",6,"Chartt Miller","Iona"
17,"M","5000 Meters","F",7,"Joe Klecker","Colorado"
17,"M","5000 Meters","F",8,"John Dressel","Colorado"
17,"M","5000 Meters","F",9,"Peter Seufer","Virginia Tech"
17,"M","5000 Meters","F",10,"Clayton Young","BYU"
17,"M","5000 Meters","F",11,"Zach Perrin","Colorado"
17,"M","5000 Meters","F",12,"Zach Long","Tennessee"
17,"M","5000 Meters","F",13,"Craig Lautenslager","UT-Arlington"
17,"M","5000 Meters","F",14,"Daniel De La Torre","UCLA"
17,"M","5000 Meters","F",15,"Joe Hardy","Wisconsin"
17,"M","5000 Meters","F",16,"Jonathan  Davis","Illinois"
17,"M","5000 Meters","F",17,"Julian  Oakley","Providence"
17,"M","5000 Meters","F",18,"Emmanuel Rotich","Tulane"
17,"M","5000 Meters","F",19,"Cole Rockhold","Colorado St."
17,"M","5000 Meters","F",20,"Jason Crist","Indiana"
17,"M","5000 Meters","F",21,"Jacob Choge","Mid. Tenn. State"
17,"M","5000 Meters","F",22,"Azaria Kirwa","Liberty"
17,"M","5000 Meters","F",23,"Bryce Stroede","Oakland"
17,"M","5000 Meters","F",24,"Euan Makepeace","Butler"
17,"M","10,000 Meters","F",1,"Marc  Scott","Tulsa"
17,"M","10,000 Meters","F",2,"Rory Linkletter","BYU"
17,"M","10,000 Meters","F",3,"Erik Peterson","Butler"
17,"M","10,000 Meters","F",4,"Arsène Guillorel","Samford"
17,"M","10,000 Meters","F",5,"Lucas Stalnaker","Navy"
17,"M","10,000 Meters","F",6,"Gilbert Kirui","Iona"
17,"M","10,000 Meters","F",7,"Matthew Baxter","Northern Arizona"
17,"M","10,000 Meters","F",8,"Luke Traynor","Tulsa"
17,"M","10,000 Meters","F",9,"Reed  Fischer","Drake"
17,"M","10,000 Meters","F",10,"Jerrell Mock","Colorado St."
17,"M","10,000 Meters","F",11,"Alfred Chelanga","Alabama"
17,"M","10,000 Meters","F",12,"Grant Fischer","Colorado St."
17,"M","10,000 Meters","F",13,"Tanner Anderson","Oregon"
17,"M","10,000 Meters","F",14,"Jacob Choge","Mid. Tenn. State"
17,"M","10,000 Meters","F",15,"George Parsons","North Carolina St."
17,"M","10,000 Meters","F",16,"Antibahs Kosgei","Alabama"
17,"M","10,000 Meters","F",17,"Clayton Young","BYU"
17,"M","10,000 Meters","F",18,"Jonathan Green","Georgetown"
17,"M","10,000 Meters","F",19,"Frank Lara","Furman"
17,"M","10,000 Meters","F",20,"Colin  Bennie","Syracuse"
17,"M","10,000 Meters","F",21,"Malachy Schrobilgen","Wisconsin"
17,"M","10,000 Meters","F",22,"Jacob Thomson","Kentucky"
17,"M","10,000 Meters","F",23,"Sylvester Barus","Oklahoma State"
17,"M","10,000 Meters","F",-1,"Hassan Abdi","Oklahoma State"
17,"M","3000 Steeplechase","F",1,"Edwin Kibichiy","Louisville"
17,"M","3000 Steeplechase","F",2,"Darren  Fahy","Georgetown"
17,"M","3000 Steeplechase","F",3,"Dylan Blankenbaker","Oklahoma"
